run_key,sigma_hash,sigma_seed_equivalent,ok,fitness,expected_di,expected_free,reason,iterations,info_iterations,created_at,updated_at,fitness_objective,run_label,is_best_sigma
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",24c7dec8fc209924e2d7dbece6f43091,3199694830459773659,True,6.738210502593725,6.738210502593725,14.339123786165018,,60,30,1773940132.8354962,1773940132.8354962,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",143a769d9f56469b5d2753f4c4fc3b35,404269741032130668,True,5.217440008928984,5.217440008928984,12.655942494143256,,70,29,1773940133.1876915,1773940133.1876915,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",bc399e6e4ab23c8d7be208f5592d95a2,8382683049373077183,True,4.857893168907214,4.857893168907214,12.428299835613586,,62,29,1773940133.5035205,1773940133.5035205,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",0d77a01b338c47fe71713956420ac35f,891846371259405148,True,4.254923855781539,4.254923855781539,11.710946320889134,,50,29,1773940133.770776,1773940133.770776,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",16ba5968167977a79ea26d11e2b67aaf,5482886127132699134,True,4.844980545094013,4.844980545094013,12.287284333080917,,65,29,1773940134.1065204,1773940134.1065204,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",4640f09f0dce9845c5447f82027b81d4,5892503540715795040,True,5.838556980084611,5.838556980084611,13.426794559657392,,53,29,1773940134.4172866,1773940134.4172866,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",a7c9c6242aab50a51ae63adf141203f7,7672382412288468291,True,4.073979366349551,4.073979366349551,11.778902979013564,,48,29,1773940134.6793032,1773940134.6793032,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",e7dfc6d3e70c5b09b3ca7e3ef5fc881b,255029414659964466,True,6.493449750454939,6.493449750454939,14.197330996924713,,50,30,1773940134.9591258,1773940134.9591258,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",42761efca61c6eb7c9bea177e053f336,5668588758170914982,True,6.039925476285751,6.039925476285751,13.873065807228183,,60,31,1773940135.279579,1773940135.279579,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",ea249816743ae20780e0f7c76b4c5f3c,6136761372576457550,True,5.3569304128134485,5.3569304128134485,12.656945255839748,,45,28,1773940135.5281487,1773940135.5281487,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",5648933e992ea4c14552105a91179517,8206463246324260506,True,6.764378318726092,6.764378318726092,14.443180250093235,,61,31,1773940135.8499322,1773940135.8499322,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",d7fee6aae766570a0e0ff49b7467d150,4471443247007563623,True,6.608750347109765,6.608750347109765,14.101182206215128,,68,29,1773940136.1948326,1773940136.1948326,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",c33f087f7afeebb7028c6c220e9e56e0,651470676873195089,True,5.775161528118771,5.775161528118771,13.323041247402418,,67,30,1773940136.557737,1773940136.557737,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",d222ea64fd1750888f902640e2b674d5,3735167490047940073,True,6.804131743399793,6.804131743399793,14.378369515164225,,56,30,1773940136.8600304,1773940136.8600304,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",a0ac8d8ecc7a9fa2fbd5c501bce8f822,4408707510431528810,True,4.5427305829065885,4.5427305829065885,12.046878059376093,,50,29,1773940137.146304,1773940137.146304,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",4486f4938ebaa981119d4a7fb2365fe4,1921686457545372391,True,6.676990850594137,6.676990850594137,14.30304393243735,,65,30,1773940137.5002978,1773940137.5002978,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",bc33a926404283b4f91038cce2e93e8a,8176156589673039350,True,5.582259630314435,5.582259630314435,13.285778327504135,,63,30,1773940137.8367193,1773940137.8367193,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",769ac259762a47485ee79a82a3539b3c,5484574236111022542,True,6.115651283218223,6.115651283218223,13.581003911333553,,51,29,1773940138.110315,1773940138.110315,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",b17d6d9be0b3e4ced7528b098c6f5aec,4201126458071393420,True,4.119600052566745,4.119600052566745,11.82707855508351,,76,30,1773940138.5549788,1773940138.5549788,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",8b9c673ce6a4daded07537bdb50f59f5,7470915667334074292,True,5.234660367884642,5.234660367884642,12.973593270110875,,58,29,1773940138.8638818,1773940138.8638818,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",219643ebc6e61d1e60f98c9cb9933139,2604791924126608246,True,5.902081767561144,5.902081767561144,13.506619561001974,,55,29,1773940139.1599212,1773940139.1599212,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",76a82c4d332753a526f98dc5968b6993,1461952853996867807,True,5.4305753316752545,5.4305753316752545,13.033135243769879,,57,29,1773940139.4620314,1773940139.4620314,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",0a8438978ad9488e1e9f4f048b13731e,3722154945018201146,True,5.264026454821604,5.264026454821604,13.00974559632123,,57,30,1773940139.766219,1773940139.766219,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",69aabd81466a05c443b04a399581f8f4,1658948899820668030,True,5.094505739286165,5.094505739286165,12.668802565082041,,51,29,1773940140.0460842,1773940140.0460842,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",640ea7542a2ae6c70a08be57d3bf0d5b,5919433054548712170,True,5.32855533449667,5.32855533449667,12.785001130378184,,52,29,1773940140.3283775,1773940140.3283775,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",b3791c370a1c4a9aa8f4f1dfdc607002,1145931144426489146,True,6.4624828140055826,6.4624828140055826,14.007594226992213,,62,30,1773940140.6542215,1773940140.6542215,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",1188b197271c9bf6c1eae6253c818467,7276771721082485844,True,5.274979848240473,5.274979848240473,12.89028421316458,,55,30,1773940140.9497242,1773940140.9497242,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",b2dc6d69099da90b15b3247b676a9420,8893482597408433720,True,5.435105166950103,5.435105166950103,13.191684887521761,,55,30,1773940141.2426322,1773940141.2426322,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",aec34a17163051fa10b5f3eb2a7fdbc8,7943373485187825598,True,4.692710565980705,4.692710565980705,12.276511113268937,,56,29,1773940141.5582435,1773940141.5582435,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",a4de6da5e47a537f43908b7d692d21e7,958535310015318248,True,6.3173469732645655,6.3173469732645655,13.889486446414272,,55,30,1773940141.8576133,1773940141.8576133,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",74667bf75419940716551e0d42b1d6aa,9160908763746860729,True,6.598255581561613,6.598255581561613,14.212766530771567,,80,30,1773940142.2577474,1773940142.2577474,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",c55457a7bdb2abbe69907e1d3ce74523,8374774927043894434,True,6.437730361196778,6.437730361196778,14.067354455944642,,53,30,1773940142.5373602,1773940142.5373602,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",51b83b334a8baed8449fa3a24dcbf3d1,7498522005040484738,True,6.230546851032669,6.230546851032669,13.852260273433577,,65,29,1773940142.872806,1773940142.872806,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",59e3345a267172e6a03cebc9bf2b64bb,6053775224460954249,True,4.8438370156490125,4.8438370156490125,12.30278763731307,,47,29,1773940143.1221344,1773940143.1221344,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",4496be956256d4926e3ab1b4c82a8981,8604178625766896294,True,5.246754890181716,5.246754890181716,12.738866048869692,,49,28,1773940143.3821309,1773940143.3821309,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",a5a1de45ae35d18875b9197448822c50,4682853006518898531,True,5.167955722215789,5.167955722215789,12.558177820229071,,47,28,1773940143.6382623,1773940143.6382623,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",592d12bf11d0fdf043c5ad9b2ead2b32,8511753926462088979,True,5.225158981040357,5.225158981040357,12.863878234449501,,51,30,1773940143.9097056,1773940143.9097056,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",ed008736ed60cf7d5ee0aef339046de6,4098765360525085924,True,3.868580871215762,3.868580871215762,11.257436319246088,,59,29,1773940144.2161663,1773940144.2161663,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",40180b537e02b02dbf8029c81810dc06,4589238866113084514,True,4.610452106200687,4.610452106200687,12.129279051609691,,43,29,1773940144.448602,1773940144.448602,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",62ea0b1f4a9c83b5b42b8ebbef9dce17,8790926393527948675,True,6.347058918788484,6.347058918788484,14.106275248381676,,49,30,1773940144.7241752,1773940144.7241752,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",b3e384d2eea7c0f9976d78d09abd7dd7,9166094586937671628,True,6.824533921917211,6.824533921917211,14.440223881616339,,56,30,1773940145.0190265,1773940145.0190265,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",9b75384515f53af8b19d25db76d42239,7532154265066706988,True,6.039221255463743,6.039221255463743,13.488855187777299,,46,29,1773940145.3200016,1773940145.3200016,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",e04091a112e1f0b35a121db4ed29f610,1914945696481269626,True,6.3803124135729625,6.3803124135729625,14.275556906105129,,60,32,1773940145.6622658,1773940145.6622658,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",fad248dc1953f1200e72e20c03981d0a,294831587177004878,True,6.041798597019056,6.041798597019056,13.540415297649465,,54,30,1773940145.9694796,1773940145.9694796,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",10dd531a5a864e6558ca922c94906108,8828524635027733970,True,6.776300842970602,6.776300842970602,14.39476602372388,,58,30,1773940146.293795,1773940146.293795,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",a5e903ecb70dc44fdc9af4365a8921c0,2912980203722812002,True,6.180270368674288,6.180270368674288,13.717997242448178,,58,29,1773940146.640648,1773940146.640648,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",3a8290177378b12304c2fd28b0c3a8cb,8775296135975996177,True,4.29550890200919,4.29550890200919,11.918141461879895,,50,30,1773940146.9308362,1773940146.9308362,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",886740df73d992d0b356e4bf37fae5af,4910443660600806226,True,5.18931747663915,5.18931747663915,12.794277818262522,,50,29,1773940147.2087355,1773940147.2087355,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",1ef827722dcaba23cbc69b4434645931,700004252037795193,True,4.642014817651183,4.642014817651183,12.316848009044614,,44,29,1773940147.458433,1773940147.458433,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",64efe2188ed74e9d960a314b23d9fb6f,6911325017200957611,True,6.865214848604536,6.865214848604536,14.72181139833198,,58,31,1773940147.7759185,1773940147.7759185,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",7d9d4658e6678be3e1e7096cff256293,6710809978773731932,True,6.058951453975871,6.058951453975871,13.623984109925708,,53,30,1773940148.0680199,1773940148.0680199,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",699bbbb5a592dde83bb9ff3bd0036412,1076772246005555172,True,3.218848259842062,3.218848259842062,10.345321814193605,,51,27,1773940148.3470485,1773940148.3470485,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",65eecb290cd5e91581de79b882469b66,5601369674294128018,True,5.712366450720679,5.712366450720679,13.405313462218508,,52,30,1773940148.6366127,1773940148.6366127,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",59d4cbc879f11edc33791e29d7a1a556,7431702148997702415,True,4.867263669325077,4.867263669325077,12.483312225290607,,45,29,1773940148.894149,1773940148.894149,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",c2eb6bbe0e398fc93ad6be9c8a034dab,4660546222014491968,True,5.263645438540027,5.263645438540027,12.829114189204429,,55,29,1773940149.2274091,1773940149.2274091,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",d4f2d12d1c15a8bbf80b32f80df86773,2445689147002960110,True,4.538746722334785,4.538746722334785,11.99149637791063,,57,29,1773940149.5311952,1773940149.5311952,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",4a0e61e28bec10676b6317c9e8e1afb2,9187303172098084993,True,3.9296911038558284,3.9296911038558284,11.40963191020806,,51,30,1773940149.8121884,1773940149.8121884,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",3ee531d86a8faae986114c1898a98f25,278009081678587129,True,4.907538419240658,4.907538419240658,12.316187116010344,,57,29,1773940150.1286256,1773940150.1286256,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",e1d06b8e8231a8d779e2fd11103ca608,4432619752642312122,True,4.468817303099966,4.468817303099966,11.973164604130424,,59,29,1773940150.4970617,1773940150.4970617,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",8a524ad51c350ce5ab5541234d0bcf62,4609951871786150191,True,6.536495089618934,6.536495089618934,14.176550923131154,,64,30,1773940150.8460002,1773940150.8460002,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",2fc9cb5c25521375b18a5fa53ec6f3b9,1233412754567273125,True,5.55307925057093,5.55307925057093,13.012270686602871,,51,29,1773940151.1544113,1773940151.1544113,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",737d28178db0f5f8f4ef43934cef5c3e,6622987190208120881,True,5.81734022454485,5.81734022454485,13.767622536370242,,53,31,1773940151.4596143,1773940151.4596143,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",b76d6b27fd380308f8e2b164b8ce2f5f,7475280166675953011,True,5.890075843833783,5.890075843833783,13.582968830260118,,65,30,1773940151.8331776,1773940151.8331776,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",07e2cda0a20c7814a5130a41f92c0191,3807975468028981690,True,4.392921962011226,4.392921962011226,11.965803534834738,,58,28,1773940152.1456156,1773940152.1456156,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",b7b94badfe71232583a0c965bf3807bb,8292077724120010248,True,4.434027003647465,4.434027003647465,12.24030989956762,,52,29,1773940152.427641,1773940152.427641,decision_information,Decision Information fitness,False
"{""beta"":1.0,""determinism"":0.97,""env_id"":""four_rooms"",""goal"":46,""manhattan"":true,""max_blahut_iterations"":100000,""max_info_iterations"":10000,""shape"":[7,7],""state_dist"":""uniform"",""theta"":1e-05}",58a9fd55c6ee8316452f662553dabaff,8539775768680972588,True,5.71532533257726,5.71532533257726,13.396365895564186,,73,30,1773940152.8229756,1773940152.8229756,decision_information,Decision Information fitness,False
